date,daily_sales,cost_of_sales,net_profit,project_name
2018-04-03,6941.28,4988.69,1952.59,Proj1
2018-04-04,7042.11,5296.2,1745.91,Proj1
2018-04-05,7076.55,5639.08,1437.47,Proj2
2018-04-06,8298.132,9030.978000000001,1897.9,Proj5
2018-04-09,6950.34,4910.11,2040.23,Proj3
2018-04-10,7094.3,5798.8,1295.5,Proj4
2018-04-11,7069.03,5214.49,1854.54,Proj4
2018-04-12,8568.3,9273.726,1988.18,Proj5
2018-04-13,7106.65,5164.64,1942.01,Proj2
2018-04-16,7156.28,5266.69,1889.59,Proj7
2018-04-17,7281.1,5782.46,1498.64,Proj1
2018-04-18,7295.24,5585.27,1709.97,Proj4
2018-04-19,7238.06,5161.08,2076.98,Proj6
2018-04-20,8575.356,9875.412,1659.79,Proj5
2018-04-23,7128.6,5322.04,1806.56,Proj2
2018-04-24,7007.35,5373.97,1633.38,Proj8
2018-04-25,11906.358,12925.775000000001,1833.43,Proj9
2018-04-26,7118.68,5394.25,1724.43,Proj8
2018-04-27,7119.8,5659.1,1460.7,Proj4
2018-04-30,7066.27,5153.83,1912.44,Proj7
2018-05-01,7130.7,5228.0,1902.7,Proj2
2018-05-02,7100.9,5547.78,1553.12,Proj3
2018-05-03,7088.15,5444.38,1643.77,Proj7
2018-05-04,7209.62,5561.93,1647.69,Proj1
2018-05-07,7265.21,5616.6,1648.61,Proj8
2018-05-08,7266.9,5778.08,1488.82,Proj1
2018-05-09,7339.91,5530.82,1809.09,Proj7
2018-05-10,7404.97,5459.61,1945.36,Proj4
2018-05-11,7402.88,6004.87,1398.01,Proj8
2018-05-14,7411.32,5443.05,1968.27,Proj4
2018-05-15,7351.63,5190.74,2160.89,Proj3
2018-05-16,8877.96,9412.074,2169.37,Proj5
2018-05-17,7382.47,5754.42,1628.05,Proj4
2018-05-18,7354.34,5149.9,2204.44,Proj4
2018-05-21,7394.04,5496.47,1897.57,Proj8
2018-05-22,7378.46,5520.02,1858.44,Proj1
2018-05-23,7425.96,5246.84,2179.12,Proj7
2018-05-24,7424.43,5615.11,1809.32,Proj8
2018-05-25,7433.85,5843.08,1590.77,Proj6
2018-05-29,7396.59,5580.05,1816.54,Proj6
2018-05-30,7462.45,5387.71,2074.74,Proj6
2018-05-31,7442.12,5312.29,2129.83,Proj8
2018-06-01,9065.196,10648.53,1638.48,Proj5
2018-06-04,7606.46,5510.68,2095.78,Proj4
2018-06-05,7637.86,5232.48,2405.38,Proj4
2018-06-06,7689.24,5811.83,1877.41,Proj1
2018-06-07,7635.07,5675.14,1959.93,Proj8
2018-06-08,9174.612,10449.378,1840.3,Proj5
2018-06-11,7659.93,5601.3,2058.63,Proj4
2018-06-12,7703.79,5877.65,1826.14,Proj1
2018-06-13,7695.7,5838.29,1857.41,Proj7
2018-06-14,7761.04,5781.65,1979.39,Proj6
2018-06-15,7746.38,5759.91,1986.47,Proj1
2018-06-18,7747.03,5495.88,2251.15,Proj1
2018-06-19,7725.59,5760.67,1964.92,Proj2
2018-06-20,7781.51,5558.95,2222.56,Proj4
2018-06-21,7712.95,5654.56,2058.39,Proj6
2018-06-22,7692.82,5847.75,1845.07,Proj3
2018-06-25,7532.01,5321.61,2210.4,Proj1
2018-06-26,7561.63,5893.04,1668.59,Proj3
2018-06-27,7445.08,5487.29,1957.79,Proj4
2018-06-28,9004.416,10229.814,1820.45,Proj5
2018-06-29,9012.36,10500.588,1676.64,Proj5
2018-07-02,9081.228,10242.054,1877.66,Proj5
2018-07-03,7502.67,5632.88,1869.79,Proj1
2018-07-05,7586.43,5780.18,1806.25,Proj2
2018-07-06,9226.068,9967.68,2150.79,Proj5
2018-07-09,7756.2,5916.13,1840.07,Proj2
2018-07-10,7759.2,5512.33,2246.87,Proj6
2018-07-11,7716.61,5656.37,2060.24,Proj8
2018-07-12,7823.92,5657.33,2166.59,Proj6
2018-07-13,9391.176,10165.536000000002,2178.46,Proj5
2018-07-16,9366.864,9979.992,2261.28,Proj5
2018-07-17,7855.12,6170.85,1684.27,Proj2
2018-07-18,7854.44,5726.17,2128.27,Proj1
2018-07-19,7825.3,5941.35,1883.95,Proj6
2018-07-20,7820.2,5978.14,1842.06,Proj2
2018-07-23,9410.243999999999,11001.654,1729.84,Proj5
2018-07-24,7840.77,6043.95,1796.82,Proj3
2018-07-25,7932.24,5692.05,2240.19,Proj4
2018-07-26,7852.18,6097.76,1754.42,Proj1
2018-07-27,7737.42,5635.33,2102.08,Proj7
2018-07-30,7630.0,5913.59,1716.41,Proj7
2018-07-31,7671.79,5842.51,1829.28,Proj8
2018-08-01,7707.29,5671.06,2036.23,Proj4
2018-08-02,7802.69,5988.8,1813.89,Proj8
2018-08-03,9374.412,10337.94,2068.71,Proj5
2018-08-06,7859.68,5852.12,2007.56,Proj8
2018-08-07,9460.392,11185.326,1669.59,Proj5
2018-08-08,7888.33,5764.29,2124.04,Proj1
2018-08-09,13416.026,15487.425000000001,1696.81,Proj9
2018-08-10,7839.11,6097.3,1741.81,Proj4
2018-08-13,7819.71,5871.79,1947.92,Proj6
2018-08-14,7870.89,6172.18,1698.71,Proj3
2018-08-15,7774.12,5808.62,1965.5,Proj7
2018-08-16,7806.52,5741.35,2065.18,Proj3
2018-08-17,7816.33,5827.05,1989.28,Proj3
2018-08-20,7821.01,5819.45,2001.56,Proj1
2018-08-21,7859.17,5869.63,1989.54,Proj7
2018-08-22,7889.1,6112.54,1776.56,Proj4
2018-08-23,7878.46,5847.06,2031.4,Proj6
2018-08-24,13508.166,15798.175000000001,1626.71,Proj9
2018-08-27,13630.429999999998,15752.7,1716.82,Proj9
2018-08-28,8030.04,5914.03,2116.01,Proj4
2018-08-29,8109.69,6283.43,1826.26,Proj3
2018-08-30,8088.36,5866.35,2222.01,Proj4
2018-08-31,8109.54,6073.46,2036.08,Proj7
2018-09-04,13755.125,15891.45,1734.67,Proj9
2018-09-05,7995.17,5986.73,2008.44,Proj4
2018-09-06,7922.73,6019.6,1903.13,Proj2
2018-09-07,7902.54,5837.89,2064.65,Proj1
2018-09-10,7924.16,5767.3,2156.86,Proj1
2018-09-11,7972.47,5893.55,2078.92,Proj1
2018-09-12,7954.23,6142.86,1811.36,Proj4
2018-09-13,8013.71,6462.91,1550.8,Proj7
2018-09-14,8010.04,6031.04,1979.0,Proj3
2018-09-17,13422.842999999999,15175.825,1825.46,Proj9
2018-09-18,7956.11,5725.27,2230.84,Proj2
2018-09-19,7950.04,5572.26,2377.78,Proj7
2018-09-20,8028.23,6179.21,1849.02,Proj6
2018-09-21,9584.351999999999,10825.884,1972.58,Proj5
2018-09-24,9591.9,10856.808,1961.69,Proj5
2018-09-25,8007.47,6100.82,1906.65,Proj8
2018-09-26,7990.37,5836.39,2153.98,Proj3
2018-09-27,9650.364,11092.59,1879.42,Proj5
2018-09-28,8046.35,5736.86,2309.49,Proj1
2018-10-01,8037.3,6018.4,2018.9,Proj6
2018-10-02,9599.46,10911.222,1937.76,Proj5
2018-10-03,8025.09,6125.49,1899.6,Proj1
2018-10-04,13395.167,14294.300000000001,2161.79,Proj9
2018-10-05,7788.45,5676.51,2111.94,Proj7
2018-10-08,7735.95,5907.01,1828.94,Proj7
2018-10-09,9285.624,10170.846000000001,2087.55,Proj5
2018-10-10,8906.46,9816.786000000002,1968.28,Proj5
2018-10-11,12459.402,13200.699999999999,2048.78,Proj9
2018-10-12,7496.89,5725.73,1771.16,Proj8
2018-10-15,7430.74,5522.91,1907.83,Proj1
2018-10-16,7645.49,5625.19,2020.3,Proj4
2018-10-17,7642.7,5882.19,1760.51,Proj8
2018-10-18,8982.168,10196.028,1820.68,Proj5
2018-10-19,7449.03,5466.24,1982.79,Proj2
2018-10-22,7468.63,5496.89,1971.74,Proj1
2018-10-23,7437.54,5856.94,1580.6,Proj4
2018-10-24,7108.4,5353.23,1755.17,Proj1
2018-10-25,7318.34,5296.5,2021.84,Proj7
2018-10-26,8600.652,9385.794,1952.88,Proj5
2018-10-29,7050.29,5301.2,1749.09,Proj1
2018-10-30,7161.65,5442.84,1718.81,Proj2
2018-10-31,7305.9,5554.19,1751.71,Proj3
2018-11-01,7434.06,5585.86,1848.2,Proj2
2018-11-02,7356.99,5380.13,1976.86,Proj6
2018-11-05,7328.85,5643.11,1685.74,Proj3
2018-11-06,7375.96,5506.58,1869.38,Proj4
2018-11-07,12870.275,14325.225,1840.66,Proj9
2018-11-08,7530.88,5786.71,1744.17,Proj3
2018-11-09,7406.9,5346.04,2060.86,Proj3
2018-11-12,12241.479,13503.225,1799.58,Proj9
2018-11-13,7200.87,5294.07,1906.8,Proj6
2018-11-14,7136.39,5310.12,1826.27,Proj2
2018-11-15,7259.03,5364.47,1894.56,Proj3
2018-11-16,7247.87,5081.91,2165.96,Proj7
2018-11-19,7028.48,4979.74,2048.74,Proj1
2018-11-20,6908.82,5268.54,1640.28,Proj1
2018-11-21,11852.824999999999,12382.349999999999,2019.31,Proj9
2018-11-23,6938.98,4948.98,1990.0,Proj1
2018-11-26,7081.85,5378.08,1703.77,Proj3
2018-11-27,7082.7,5140.87,1941.83,Proj3
2018-11-28,7291.59,5228.04,2063.55,Proj7
2018-11-29,8727.696,9569.34,1956.78,Proj5
2018-11-30,7330.54,5241.23,2089.31,Proj8
2018-12-03,7441.51,5683.59,1757.92,Proj2
2018-12-04,12169.331,13194.9,1880.47,Proj9
2018-12-06,7188.26,5145.6,2042.66,Proj4
2018-12-07,6969.25,5552.17,1417.08,Proj2
2018-12-10,7020.52,5312.92,1707.6,Proj3
2018-12-11,7031.83,5698.21,1333.62,Proj8
2018-12-12,7098.31,5209.25,1889.06,Proj1
2018-12-13,8484.395999999999,9216.36,1950.13,Proj5
2018-12-14,6910.66,5320.09,1590.57,Proj8
2018-12-17,6753.73,4898.16,1855.57,Proj3
2018-12-18,6783.91,4969.48,1814.43,Proj1
2018-12-19,11282.610999999999,13011.525,1432.22,Proj9
2018-12-20,11098.296999999999,12396.0,1570.01,Proj9
2018-12-21,6332.99,5165.72,1167.27,Proj8
2018-12-24,6192.92,4706.39,1486.53,Proj7
2018-12-26,6554.36,4861.54,1692.82,Proj2
2018-12-27,7895.387999999999,9209.826,1462.92,Proj5
2018-12-28,6584.52,5257.22,1327.3,Proj8
2018-12-31,6635.28,5005.87,1629.41,Proj8
2019-01-02,6665.94,4945.8,1720.14,Proj2
2019-01-03,10987.949999999999,12265.025000000001,1557.49,Proj9
2019-01-04,6738.86,5233.71,1505.15,Proj4
2019-01-07,6823.47,5109.07,1714.4,Proj8
2019-01-08,6897.0,5193.39,1703.61,Proj4
2019-01-09,6957.08,5578.06,1379.02,Proj7
2019-01-10,6986.07,5402.14,1583.93,Proj8
2019-01-11,6971.48,5108.67,1862.81,Proj4
2019-01-14,6905.92,5380.06,1525.86,Proj2
2019-01-15,7023.83,5342.49,1681.34,Proj2
2019-01-16,7034.69,5220.29,1814.4,Proj8
2019-01-17,7084.46,5027.05,2057.41,Proj2
2019-01-18,7157.23,5419.51,1737.72,Proj7
2019-01-22,11934.612,13392.474999999999,1663.37,Proj9
2019-01-23,8430.924,9208.476,1909.95,Proj5
2019-01-24,7073.46,5080.58,1992.88,Proj7
2019-01-25,7164.86,5740.49,1424.37,Proj6
2019-01-28,12045.656,13403.875,1724.13,Proj9
2019-01-29,11948.092999999999,13236.525,1733.68,Proj9
2019-01-30,7183.08,5355.03,1828.05,Proj4
2019-01-31,7281.74,5282.31,1999.43,Proj3
2019-02-01,12348.579,13489.525000000001,1868.06,Proj9
2019-02-04,7347.54,5051.54,2296.0,Proj6
2019-02-05,7402.08,5569.68,1832.4,Proj8
2019-02-06,7375.28,6014.37,1360.91,Proj8
2019-02-07,7288.35,5363.38,1924.97,Proj3
2019-02-08,7298.2,5213.13,2085.07,Proj7
2019-02-11,7307.9,5206.62,2101.28,Proj1
2019-02-12,7414.62,5881.5,1533.12,Proj2
2019-02-13,7420.38,5650.33,1770.05,Proj1
2019-02-14,7426.95,5731.96,1694.99,Proj2
2019-02-15,8966.892,9778.986,2039.64,Proj5
2019-02-19,7486.77,5892.1,1594.67,Proj4
2019-02-20,12731.419,14986.15,1494.61,Proj9
2019-02-21,7459.71,5625.15,1834.56,Proj2
2019-02-22,7527.54,5777.56,1749.98,Proj6
2019-02-25,7554.46,5534.96,2019.5,Proj3
2019-02-26,7549.3,5612.84,1936.46,Proj7
2019-02-27,7554.51,5783.72,1770.79,Proj7
2019-02-28,7532.53,5884.22,1648.31,Proj3
2019-03-01,7595.35,5786.51,1808.84,Proj6
2019-03-04,7577.57,5693.37,1884.2,Proj3
2019-03-05,9091.632,10348.398,1827.25,Proj5
2019-03-06,7505.92,5672.67,1833.25,Proj1
2019-03-07,7421.46,6033.7,1387.76,Proj6
2019-03-08,7408.14,5550.67,1857.47,Proj4
2019-03-11,7558.06,5642.57,1915.49,Proj4
2019-03-12,12904.750999999998,14200.125,1910.98,Proj9
2019-03-13,12993.796999999999,13710.325,2159.28,Proj9
2019-03-14,7630.91,5978.58,1652.33,Proj1
2019-03-15,7688.53,5754.15,1934.38,Proj2
2019-03-18,7714.48,5742.03,1972.45,Proj3
2019-03-19,7723.95,5798.44,1925.51,Proj6
2019-03-20,7728.97,5710.67,2018.3,Proj7
2019-03-21,7838.96,5899.62,1939.34,Proj4
2019-03-22,7642.67,5475.43,2167.24,Proj7
2019-03-25,7637.54,5848.49,1789.05,Proj8
2019-03-26,13075.584,13658.625,2228.07,Proj9
2019-03-27,7643.38,5986.46,1656.92,Proj8
2019-03-28,7669.17,5875.47,1793.7,Proj8
2019-03-29,7729.32,5365.93,2363.38,Proj3
2019-04-01,7828.91,5852.1,1976.81,Proj1
2019-04-02,7848.69,5491.29,2357.4,Proj7
2019-04-03,7895.55,5899.29,1996.25,Proj6
2019-04-04,7891.78,6043.1,1848.68,Proj8
2019-04-05,13495.773,14327.625,2207.64,Proj9
2019-04-08,7953.88,6001.31,1952.57,Proj8
2019-04-09,13445.776,15072.3,1880.36,Proj9
2019-04-10,13539.207999999999,14882.5,2011.24,Proj9
2019-04-11,13510.511999999999,15311.5,1822.76,Proj9
2019-04-12,7984.16,6015.04,1969.12,Proj3
2019-04-15,7976.01,5920.5,2055.51,Proj3
2019-04-16,8000.23,6146.89,1853.34,Proj2
2019-04-17,7996.08,6129.65,1866.43,Proj7
2019-04-18,7998.06,5908.39,2089.67,Proj6
2019-04-22,8015.27,6106.3,1908.97,Proj2
2019-04-23,8120.82,6496.36,1624.46,Proj2
2019-04-24,13773.417,15345.574999999999,1963.78,Proj9
2019-04-25,9742.416,10949.616,2035.56,Proj5
2019-04-26,9775.679999999998,10595.682,2259.91,Proj5
2019-04-29,8161.85,5934.83,2227.02,Proj1
2019-04-30,8095.39,6212.01,1883.38,Proj6
2019-05-01,8049.64,5768.56,2281.08,Proj6
2019-05-02,8036.77,5793.81,2242.96,Proj7
2019-05-03,8164.0,6162.92,2001.08,Proj8
2019-05-06,8123.29,6206.65,1916.64,Proj8
2019-05-07,7963.76,5660.04,2303.72,Proj6
2019-05-08,7943.32,5859.1,2084.22,Proj6
2019-05-09,7910.59,5920.12,1990.47,Proj8
2019-05-10,7916.94,5473.82,2443.12,Proj2
2019-05-13,7647.02,5966.61,1680.41,Proj4
2019-05-14,7734.49,5864.4,1870.09,Proj1
2019-05-15,7822.15,5790.63,2031.52,Proj7
2019-05-16,7898.05,6246.76,1651.29,Proj3
2019-05-17,9379.536,10494.936000000002,1985.76,Proj5
2019-05-20,7702.38,5575.83,2126.55,Proj6
2019-05-21,7785.72,5743.81,2041.91,Proj1
2019-05-22,7750.84,5812.89,1937.95,Proj4
2019-05-23,7628.28,6081.74,1546.54,Proj8
2019-05-24,7637.01,5738.69,1898.32,Proj7
2019-05-28,7607.35,5824.35,1783.0,Proj3
2019-05-29,12830.427,14314.400000000001,1821.55,Proj9
2019-05-30,7567.72,5725.2,1842.52,Proj3
2019-05-31,7453.15,5381.72,2071.43,Proj4
2019-06-03,8799.624,9815.094000000001,1880.19,Proj5
2019-06-04,9032.544,10132.218,1898.11,Proj5
2019-06-05,7575.48,5994.6,1580.88,Proj6
2019-06-06,7615.55,5470.55,2145.0,Proj8
2019-06-07,7742.1,5902.69,1839.41,Proj3
2019-06-10,7823.17,6022.72,1800.45,Proj7
2019-06-11,7822.57,5564.72,2257.85,Proj3
2019-06-12,7792.72,5670.0,2122.72,Proj7
2019-06-13,7837.13,6313.93,1523.2,Proj3
2019-06-14,7796.66,5845.1,1951.56,Proj7
2019-06-17,7845.02,5780.35,2064.67,Proj7
2019-06-18,7953.88,5605.36,2348.52,Proj3
2019-06-19,7987.32,5947.43,2039.89,Proj2
2019-06-20,9661.608,10440.630000000001,2250.99,Proj5
2019-06-21,9638.052,10674.162,2101.62,Proj5
2019-06-24,8005.7,5713.81,2291.89,Proj7
2019-06-25,7884.72,6423.43,1461.29,Proj6
2019-06-26,7909.97,5811.16,2098.81,Proj7
2019-06-27,7967.76,6123.24,1844.52,Proj6
2019-06-28,8006.24,5984.95,2021.29,Proj6
2019-07-01,8091.16,5960.68,2130.48,Proj1
2019-07-02,9730.908,10447.902,2304.7,Proj5
2019-07-03,8170.23,6071.41,2098.82,Proj6
2019-07-05,8161.79,5814.92,2346.87,Proj8
2019-07-08,8098.38,6241.88,1856.5,Proj8
2019-07-09,8141.73,5984.04,2157.69,Proj8
2019-07-10,8202.53,5958.57,2243.96,Proj6
2019-07-11,13933.268000000002,14669.75,2328.14,Proj9
2019-07-12,8244.14,6165.41,2078.73,Proj4
2019-07-15,8258.19,5902.71,2355.48,Proj8
2019-07-16,8222.8,6108.54,2114.26,Proj8
2019-07-17,8185.21,6335.22,1849.99,Proj8
2019-07-18,8207.24,6505.28,1701.96,Proj4
2019-07-19,8146.49,6179.75,1966.74,Proj2
2019-07-22,8204.14,6366.02,1838.12,Proj6
2019-07-23,9901.679999999998,11312.28,1966.8,Proj5
2019-07-24,9985.8,11216.322,2090.21,Proj5
2019-07-25,8238.54,6315.06,1923.48,Proj8
2019-07-26,8330.21,6404.59,1925.62,Proj2
2019-07-29,8293.33,5940.22,2353.11,Proj1
2019-07-30,8273.61,5786.95,2486.66,Proj1
2019-07-31,8175.42,5986.61,2188.81,Proj6
2019-08-01,8111.12,5900.99,2210.13,Proj2
2019-08-02,8004.07,5554.35,2449.72,Proj8
2019-08-05,13134.268,14010.875,2121.69,Proj9
2019-08-06,7833.27,6060.85,1772.42,Proj3
2019-08-07,7862.83,5867.5,1995.33,Proj6
2019-08-08,8039.16,6332.27,1706.89,Proj7
2019-08-09,7959.14,6077.31,1881.83,Proj8
2019-08-12,7863.41,5779.08,2084.33,Proj7
2019-08-13,8016.36,5814.11,2202.25,Proj4
2019-08-14,7773.94,5850.41,1923.53,Proj4
2019-08-15,7766.62,5620.5,2146.12,Proj3
2019-08-16,7895.99,6186.26,1709.73,Proj1
2019-08-19,8002.81,6429.92,1572.89,Proj2
2019-08-20,7948.56,6229.29,1719.27,Proj1
2019-08-21,13634.357,15166.0,1953.81,Proj9
2019-08-22,7991.39,5808.44,2182.95,Proj1
2019-08-23,7751.77,5837.47,1914.3,Proj8
2019-08-26,7853.74,5990.0,1863.74,Proj3
2019-08-27,7826.95,5745.77,2081.18,Proj6
2019-08-28,7856.88,5941.39,1915.49,Proj6
2019-08-29,13554.763,14948.625,1993.94,Proj9
2019-08-30,7962.88,6172.59,1790.29,Proj8
2019-09-03,7874.16,5859.36,2014.8,Proj6
2019-09-04,7976.88,6002.31,1974.57,Proj8
2019-09-05,8116.83,6098.32,2018.51,Proj6
2019-09-06,13775.219,14492.15,2306.21,Proj9
2019-09-09,8087.44,6061.31,2026.13,Proj1
2019-09-10,8084.16,6244.17,1839.99,Proj2
2019-09-11,9803.616,11148.156,1976.26,Proj5
2019-09-12,8194.47,6011.74,2182.73,Proj6
2019-09-13,8176.71,6248.15,1928.56,Proj3
2019-09-16,8153.54,6417.43,1736.11,Proj8
2019-09-17,8186.02,6276.68,1909.34,Proj8
2019-09-18,8177.39,6220.85,1956.54,Proj8
2019-09-19,8182.88,6376.98,1805.9,Proj4
2019-09-20,8117.67,5952.69,2164.98,Proj2
2019-09-23,8112.46,6081.85,2030.61,Proj2
2019-09-24,7993.63,5996.18,1997.45,Proj7
2019-09-25,8077.38,5796.42,2280.96,Proj6
2019-09-26,8030.66,6076.21,1954.45,Proj8
2019-09-27,7939.63,6115.02,1824.61,Proj2
2019-09-30,7999.34,6036.18,1963.16,Proj6
2019-10-01,7908.68,6098.17,1810.51,Proj7
2019-10-02,9342.3,10389.24,2013.45,Proj5
2019-10-03,7872.26,5843.22,2029.04,Proj1
2019-10-04,7982.47,5743.53,2238.94,Proj7
2019-10-07,13525.693,15389.6,1800.45,Proj9
2019-10-08,7823.78,5656.17,2167.61,Proj2
2019-10-09,7903.74,5747.55,2156.19,Proj3
2019-10-10,7950.78,6055.14,1895.64,Proj2
2019-10-11,9668.448,10964.358,1965.73,Proj5
2019-10-14,8048.65,6128.65,1920.0,Proj1
2019-10-15,8148.71,6262.96,1885.75,Proj1
2019-10-16,8124.18,6316.36,1807.82,Proj3
2019-10-17,8156.85,5987.69,2169.16,Proj7
2019-10-18,8089.54,6021.86,2067.68,Proj3
2019-10-21,13877.082999999999,16432.35,1590.05,Proj9
2019-10-22,8104.3,5963.34,2140.96,Proj7
2019-10-23,13803.643,15302.375,1998.84,Proj9
2019-10-24,13915.86,16106.324999999999,1743.27,Proj9
2019-10-25,8243.12,6289.58,1953.54,Proj4
2019-10-28,8325.99,6353.11,1972.88,Proj6
2019-10-29,8276.85,5878.9,2397.95,Proj4
2019-10-30,8303.98,6191.67,2112.31,Proj1
2019-10-31,8292.36,6407.39,1884.97,Proj3
2019-11-01,8386.4,6159.31,2227.09,Proj8
2019-11-04,10119.84,10925.1,2363.7,Proj5
2019-11-05,8434.68,6479.84,1954.84,Proj4
2019-11-06,8410.63,6134.78,2275.85,Proj3
2019-11-07,8434.52,6337.33,2097.19,Proj8
2019-11-08,8475.31,6257.44,2217.87,Proj4
2019-11-11,8464.28,6243.45,2220.83,Proj8
2019-11-12,8486.09,6578.19,1907.9,Proj4
2019-11-13,14419.57,16518.975,1874.51,Proj9
2019-11-14,8479.02,6078.59,2400.43,Proj7
2019-11-15,8540.83,6303.18,2237.65,Proj1
2019-11-18,8549.94,6667.61,1882.33,Proj3
2019-11-19,8570.66,6605.31,1965.35,Proj7
2019-11-20,8526.73,6564.12,1962.61,Proj6
2019-11-21,14460.556999999999,16128.65,2054.75,Proj9
2019-11-22,8519.88,6483.04,2036.84,Proj1
2019-11-25,10358.988,11776.284,2090.11,Proj5
2019-11-26,8647.93,6203.35,2444.58,Proj2
2019-11-27,14798.806,17077.525,1874.17,Proj9
2019-11-29,8665.47,6380.54,2284.93,Proj7
2019-12-02,8567.99,6349.62,2218.37,Proj8
2019-12-03,8520.64,6367.08,2153.56,Proj8
2019-12-04,8566.67,6806.7,1759.97,Proj2
2019-12-05,10284.84,11538.396,2160.48,Proj5
2019-12-06,8656.53,6780.51,1876.02,Proj8
2019-12-09,8621.83,6574.34,2047.49,Proj4
2019-12-10,8616.18,6603.93,2012.25,Proj6
2019-12-11,8654.05,6211.39,2442.66,Proj7
2019-12-12,8717.32,6804.71,1912.61,Proj4
2019-12-13,8734.88,6573.03,2161.85,Proj8
2019-12-16,8814.23,6714.82,2099.41,Proj7
2019-12-17,8823.36,6618.42,2204.94,Proj6
2019-12-18,10593.287999999999,11966.292,2179.8,Proj5
2019-12-19,8887.22,6450.81,2436.41,Proj7
2019-12-20,8924.96,6901.28,2023.68,Proj6
2019-12-23,10734.779999999999,12290.22,2117.75,Proj5
2019-12-24,8952.88,6516.66,2436.22,Proj7
2019-12-26,9022.39,6969.88,2052.51,Proj2
2019-12-27,9006.62,6424.65,2581.97,Proj4
2019-12-30,10735.188,12356.856,2081.07,Proj5
2019-12-31,8972.6,7017.83,1954.77,Proj2
2020-01-02,10910.628,12441.204,2180.41,Proj5
2020-01-03,10824.924,12062.628,2319.31,Proj5
2020-01-06,9071.47,6586.76,2484.71,Proj4
2020-01-07,9068.58,6622.15,2446.43,Proj4
2020-01-08,15519.707999999999,17804.225,2007.55,Proj9
2020-01-09,9203.43,7258.64,1944.79,Proj1
2020-01-10,9178.86,7005.57,2173.29,Proj1
2020-01-13,15765.681,17275.6,2363.69,Proj9
2020-01-14,15727.260999999999,17042.025,2434.52,Proj9
2020-01-15,9258.7,6836.37,2422.33,Proj7
2020-01-16,9357.13,7092.15,2264.98,Proj2
2020-01-17,9388.94,6923.43,2465.51,Proj2
2020-01-21,9370.81,7333.49,2037.32,Proj8
2020-01-22,9383.77,6944.83,2438.94,Proj7
2020-01-23,9402.48,7311.39,2091.09,Proj7
2020-01-24,11177.892,12550.194,2342.58,Proj5
2020-01-27,9139.31,6735.88,2403.43,Proj8
2020-01-28,9269.68,7076.62,2193.06,Proj2
2020-01-29,15767.771999999999,16788.5,2559.76,Proj9
2020-01-30,9298.93,6916.9,2382.03,Proj8
2020-01-31,9150.94,6551.57,2599.37,Proj4
2020-02-03,15764.779999999999,16439.825,2697.47,Proj9
2020-02-04,16095.548999999999,17755.425,2365.8,Proj9
2020-02-05,9508.68,7131.5,2377.18,Proj7
2020-02-06,16272.654999999999,17794.15,2454.49,Proj9
2020-02-07,9520.51,7112.0,2408.51,Proj7
2020-02-10,11554.068,13445.514,2158.66,Proj5
2020-02-11,9638.94,7423.22,2215.72,Proj1
2020-02-12,9725.96,7296.0,2429.96,Proj4
2020-02-13,9711.97,7035.36,2676.61,Proj1
2020-02-14,9731.18,7393.9,2337.28,Proj6
2020-02-18,9732.74,7340.84,2391.9,Proj8
2020-02-19,9817.18,7275.86,2541.32,Proj3
2020-02-20,9750.97,7310.58,2440.39,Proj2
2020-02-21,9576.59,7040.41,2536.18,Proj3
2020-02-24,9221.28,6984.71,2236.57,Proj2
2020-02-25,8965.61,6634.63,2330.98,Proj3
2020-02-26,8980.78,6773.24,2207.54,Proj7
2020-02-27,8566.48,6473.46,2093.02,Proj2
2020-02-28,8567.37,6191.35,2376.02,Proj1
2020-03-02,8952.17,6959.12,1993.05,Proj6
2020-03-03,10420.908,11748.744,2157.01,Proj5
2020-03-04,9018.09,6632.3,2385.79,Proj6
2020-03-05,10486.307999999999,11664.72,2258.19,Proj5
2020-03-06,8575.62,6522.76,2052.86,Proj1
2020-03-09,9540.816,10578.564,2073.7,Proj5
2020-03-10,8344.25,6083.91,2260.34,Proj7
2020-03-11,7952.05,6060.09,1891.96,Proj2
2020-03-12,7201.8,5150.46,2051.34,Proj1
2020-03-13,7874.88,5641.63,2233.25,Proj3
2020-03-16,6904.59,5246.06,1658.53,Proj3
2020-03-17,7334.78,5236.6,2098.18,Proj1
2020-03-18,6989.84,5432.96,1556.88,Proj7
2020-03-19,8580.696,9372.330000000002,1943.73,Proj5
2020-03-20,11695.184000000001,12811.575,1754.89,Proj9
2020-03-23,11663.139,13189.75,1584.77,Proj9
2020-03-24,12610.362,13811.875,1893.11,Proj9
2020-03-25,8861.16,10473.192,1565.86,Proj5
2020-03-26,7797.54,5953.68,1843.86,Proj2
2020-03-27,7502.38,5726.07,1776.31,Proj2
2020-03-30,7774.15,6039.81,1734.34,Proj3
2020-03-31,7700.1,6274.77,1425.33,Proj3
2020-04-01,7360.58,5604.7,1755.88,Proj4
2020-04-02,7487.31,5227.62,2259.69,Proj8
2020-04-03,7373.08,5523.88,1849.2,Proj8
2020-04-06,7913.24,5816.95,2096.29,Proj2
2020-04-07,9464.712,10492.812,2057.92,Proj5
2020-04-08,8090.9,5740.58,2350.32,Proj8
2020-04-09,8153.58,6074.89,2078.69,Proj2
2020-04-13,8192.42,6357.65,1834.77,Proj6
2020-04-14,14476.758,16069.8,2087.82,Proj9
