date,daily_sales,cost_of_sales,net_profit,project_name
2019-03-04,7577.57,5969.58,1607.99,Proj4
2019-03-05,7576.36,5802.33,1774.03,Proj7
2019-03-06,7505.92,5398.01,2107.91,Proj3
2019-03-07,7421.46,5304.03,2117.43,Proj4
2019-03-08,7408.14,5605.89,1802.25,Proj8
2019-03-11,7558.06,5952.02,1606.04,Proj8
2019-03-12,7591.03,5586.8,2004.23,Proj2
2019-03-13,7643.41,5744.43,1898.98,Proj2
2019-03-14,7630.91,5692.12,1938.79,Proj3
2019-03-15,7688.53,5595.05,2093.48,Proj8
2019-03-18,13114.62,14447.28,1935.57,Proj9
2019-03-19,7723.95,6137.24,1586.71,Proj3
2019-03-20,13139.25,14401.8,1968.25,Proj9
2019-03-21,7838.96,5706.45,2132.51,Proj8
2019-03-22,7642.67,5706.25,1936.42,Proj7
2019-03-25,7637.54,5425.86,2211.68,Proj1
2019-03-26,13075.58,14282.42,1978.55,Proj9
2019-03-27,7643.38,5665.92,1977.46,Proj8
2019-03-28,7669.17,5607.91,2061.26,Proj6
2019-03-29,7729.32,5369.59,2359.73,Proj7
2019-04-01,7828.91,5793.2,2035.71,Proj8
2019-04-02,9418.43,10852.68,1819.42,Proj5
2019-04-03,13422.43,14043.66,2278.09,Proj9
2019-04-04,7891.78,6134.22,1757.56,Proj7
2019-04-05,7938.69,5566.99,2371.7,Proj1
2019-04-08,7953.88,6005.29,1948.59,Proj7
2019-04-09,7909.28,6028.52,1880.76,Proj4
2019-04-10,7964.24,5976.38,1987.86,Proj2
2019-04-11,7947.36,5891.96,2055.4,Proj2
2019-04-12,7984.16,5952.2,2031.96,Proj2
2019-04-15,7976.01,6094.29,1881.72,Proj3
2019-04-16,8000.23,6142.43,1857.8,Proj4
2019-04-17,9595.3,10322.86,2261.16,Proj5
2019-04-18,7998.06,6035.67,1962.39,Proj6
2019-04-22,13625.96,13972.22,2426.38,Proj9
2019-04-23,9744.98,11062.86,1974.79,Proj5
2019-04-24,9722.41,10208.02,2430.89,Proj5
2019-04-25,8118.68,6048.28,2070.4,Proj1
2019-04-26,8146.4,6310.75,1835.65,Proj4
2019-04-29,8161.85,6417.32,1744.53,Proj7
2019-04-30,8095.39,6186.98,1908.41,Proj2
2019-05-01,8049.64,5723.53,2326.11,Proj7
2019-05-02,8036.77,5904.13,2132.64,Proj7
2019-05-03,8164.0,6180.78,1983.22,Proj8
2019-05-06,8123.29,6072.83,2050.46,Proj8
2019-05-07,7963.76,6055.02,1908.74,Proj4
2019-05-08,9531.98,10578.93,2066.13,Proj5
2019-05-09,7910.59,5955.85,1954.74,Proj6
2019-05-10,7916.94,5733.4,2183.54,Proj2
2019-05-13,7647.02,5782.59,1864.43,Proj7
2019-05-14,9281.39,10348.22,1985.48,Proj5
2019-05-15,9386.58,10799.82,1822.25,Proj5
2019-05-16,7898.05,6326.91,1571.14,Proj6
2019-05-17,7816.28,5819.05,1997.23,Proj1
2019-05-20,13094.05,13733.6,2208.94,Proj9
2019-05-21,7785.72,5742.11,2043.61,Proj8
2019-05-22,7750.84,5980.91,1769.93,Proj4
2019-05-23,7628.28,5872.68,1755.59,Proj4
2019-05-24,9164.41,10705.29,1689.63,Proj5
2019-05-28,7607.35,5668.3,1939.05,Proj6
2019-05-29,7547.31,5659.85,1887.46,Proj6
2019-05-30,7567.72,5688.43,1879.29,Proj6
2019-05-31,7453.15,5766.13,1687.02,Proj2
2019-06-03,7333.02,5616.03,1716.99,Proj4
2019-06-04,7527.12,5931.12,1596.0,Proj4
2019-06-05,7575.48,5690.43,1885.05,Proj8
2019-06-06,7615.55,5719.71,1895.84,Proj4
2019-06-07,13161.57,14632.27,1889.19,Proj9
2019-06-10,7823.17,5893.77,1929.4,Proj2
2019-06-11,7822.57,5824.49,1998.08,Proj2
2019-06-12,7792.72,6127.38,1665.34,Proj3
2019-06-13,7837.13,5993.67,1843.46,Proj8
2019-06-14,7796.66,5698.39,2098.27,Proj2
2019-06-17,13336.53,14941.53,1868.41,Proj9
2019-06-18,13521.6,15017.83,1946.75,Proj9
2019-06-19,7987.32,6369.7,1617.62,Proj8
2019-06-20,8051.34,6154.1,1897.24,Proj7
2019-06-21,8031.71,5787.33,2244.38,Proj8
2019-06-24,8005.7,5909.93,2095.77,Proj7
2019-06-25,7884.72,6044.0,1840.72,Proj2
2019-06-26,7909.97,6067.49,1842.48,Proj8
2019-06-27,7967.76,5709.68,2258.08,Proj3
2019-06-28,8006.24,5954.12,2052.12,Proj3
2019-07-01,9709.39,11017.2,1970.49,Proj5
2019-07-02,8109.09,5945.18,2163.91,Proj6
2019-07-03,8170.23,5916.23,2254.0,Proj4
2019-07-05,13875.04,15223.58,2072.36,Proj9
2019-07-08,8098.38,6123.48,1974.9,Proj2
2019-07-09,8141.73,5908.88,2232.85,Proj4
2019-07-10,9843.04,10360.97,2446.43,Proj5
2019-07-11,9835.25,11072.53,2044.63,Proj5
2019-07-12,9892.97,11224.45,2008.33,Proj5
2019-07-15,9909.83,10492.36,2429.1,Proj5
2019-07-16,8222.8,5848.18,2374.62,Proj3
2019-07-17,8185.21,6049.98,2135.23,Proj1
2019-07-18,8207.24,6406.34,1800.9,Proj4
2019-07-19,8146.49,6635.66,1510.83,Proj7
2019-07-22,13947.04,15314.49,2078.34,Proj9
2019-07-23,8251.4,6348.85,1902.55,Proj7
2019-07-24,8321.5,6238.51,2082.99,Proj3
2019-07-25,8238.54,6262.96,1975.58,Proj4
2019-07-26,8330.21,6182.54,2147.67,Proj3
2019-07-29,9952.0,10777.7,2305.72,Proj5
2019-07-30,8273.61,5988.62,2284.99,Proj4
2019-07-31,8175.42,5929.19,2246.23,Proj8
2019-08-01,8111.12,5938.57,2172.55,Proj8
2019-08-02,8004.07,5916.27,2087.8,Proj7
2019-08-05,13134.27,15398.76,1566.54,Proj9
2019-08-06,7833.27,5906.75,1926.52,Proj4
2019-08-07,9435.4,10885.74,1815.19,Proj5
2019-08-08,9646.99,10688.03,2101.36,Proj5
2019-08-09,7959.14,5881.02,2078.12,Proj7
2019-08-12,7863.41,6332.4,1531.01,Proj7
2019-08-13,8016.36,5952.86,2063.5,Proj8
2019-08-14,7773.94,5566.46,2207.48,Proj7
2019-08-15,7766.62,5784.19,1982.43,Proj7
2019-08-16,9475.19,10265.26,2193.07,Proj5
2019-08-19,8002.81,5954.83,2047.98,Proj8
2019-08-20,7948.56,6251.39,1697.17,Proj1
2019-08-21,8020.21,6069.81,1950.4,Proj2
2019-08-22,13585.36,15784.76,1677.49,Proj9
2019-08-23,7751.77,5708.66,2043.11,Proj4
2019-08-26,7853.74,6233.13,1620.61,Proj6
2019-08-27,7826.95,5926.01,1900.94,Proj6
2019-08-28,7856.88,5794.83,2062.05,Proj7
2019-08-29,7973.39,5949.77,2023.63,Proj6
2019-08-30,7962.88,6209.25,1753.63,Proj3
2019-09-03,13386.07,15002.59,1873.12,Proj9
2019-09-04,9572.26,11074.77,1824.23,Proj5
2019-09-05,9740.2,10494.54,2286.53,Proj5
2019-09-06,8103.07,6088.76,2014.31,Proj6
2019-09-09,9704.93,11587.02,1650.21,Proj5
2019-09-10,8084.16,6228.75,1855.41,Proj8
2019-09-11,8169.68,6480.21,1689.47,Proj7
2019-09-12,8194.47,6243.71,1950.76,Proj1
2019-09-13,8176.71,6181.36,1995.35,Proj8
2019-09-16,8153.54,6103.51,2050.03,Proj4
2019-09-17,8186.02,6407.89,1778.13,Proj3
2019-09-18,8177.39,5898.29,2279.1,Proj3
2019-09-19,8182.88,6164.84,2018.04,Proj1
2019-09-20,8117.67,5921.97,2195.7,Proj7
2019-09-23,9734.95,11176.35,1903.38,Proj5
2019-09-24,7993.63,5982.33,2011.3,Proj8
2019-09-25,9692.86,10380.92,2310.2,Proj5
2019-09-26,8030.66,5938.26,2092.4,Proj1
2019-09-27,7939.63,6263.52,1676.11,Proj1
2019-09-30,13598.88,14959.98,2015.35,Proj9
2019-10-01,7908.68,6091.23,1817.45,Proj8
2019-10-02,13234.92,14699.09,1905.61,Proj9
2019-10-03,9446.71,11019.29,1750.43,Proj5
2019-10-04,7982.47,6071.54,1910.93,Proj6
2019-10-07,7956.29,5863.68,2092.61,Proj4
2019-10-08,13300.43,13958.65,2240.32,Proj9
2019-10-09,9484.49,10525.39,2056.3,Proj5
2019-10-10,7950.78,6038.2,1912.58,Proj1
2019-10-11,8057.04,6191.2,1865.84,Proj7
2019-10-14,8048.65,5689.83,2358.82,Proj4
2019-10-15,8148.71,5974.16,2174.55,Proj1
2019-10-16,8124.18,6561.57,1562.61,Proj6
2019-10-17,8156.85,6322.68,1834.17,Proj3
2019-10-18,8089.54,6235.78,1853.76,Proj2
2019-10-21,8162.99,6484.81,1678.18,Proj2
2019-10-22,8104.3,5885.84,2218.46,Proj4
2019-10-23,8119.79,6438.47,1681.32,Proj8
2019-10-24,8185.8,6199.51,1986.29,Proj4
2019-10-25,8243.12,6180.52,2062.6,Proj1
2019-10-28,8325.99,6123.96,2202.03,Proj7
2019-10-29,9932.22,11084.78,2118.64,Proj5
2019-10-30,8303.98,6025.65,2278.33,Proj1
2019-10-31,8292.36,6447.78,1844.58,Proj4
2019-11-01,8386.4,6179.43,2206.97,Proj8
2019-11-04,10119.84,11579.83,1999.96,Proj5
2019-11-05,8434.68,6565.29,1869.39,Proj7
2019-11-06,8410.63,5939.92,2470.71,Proj2
2019-11-07,8434.52,6453.53,1980.99,Proj8
2019-11-08,14408.03,16030.15,2063.25,Proj9
2019-11-11,14389.28,15794.71,2146.4,Proj9
2019-11-12,8486.09,6272.79,2213.3,Proj3
2019-11-13,8482.1,5906.1,2576.0,Proj8
2019-11-14,8479.02,6424.37,2054.65,Proj1
2019-11-15,14519.41,17529.55,1529.01,Proj9
2019-11-18,8549.94,6463.47,2086.47,Proj7
2019-11-19,8570.66,6354.33,2216.33,Proj8
2019-11-20,8526.73,6341.81,2184.92,Proj8
2019-11-21,8506.21,6472.95,2033.26,Proj1
2019-11-22,8519.88,6412.48,2107.4,Proj6
2019-11-25,8632.49,6176.53,2455.96,Proj6
2019-11-26,8647.93,6248.63,2399.3,Proj2
2019-11-27,8705.18,6389.74,2315.44,Proj3
2019-11-29,8665.47,6287.91,2377.56,Proj4
2019-12-02,10281.59,11608.4,2118.88,Proj5
2019-12-03,8520.64,6368.06,2152.58,Proj2
2019-12-04,8566.67,6393.36,2173.31,Proj6
2019-12-05,8570.7,6638.22,1932.48,Proj6
2019-12-06,8656.53,6557.27,2099.26,Proj7
2019-12-09,10346.2,11830.61,2049.27,Proj5
2019-12-10,8616.18,6668.97,1947.21,Proj3
2019-12-11,10384.86,12080.32,1942.76,Proj5
2019-12-12,8717.32,6548.17,2169.15,Proj1
2019-12-13,8734.88,6367.01,2367.87,Proj7
2019-12-16,8814.23,6500.81,2313.42,Proj8
2019-12-17,8823.36,6724.65,2098.71,Proj8
2019-12-18,8827.74,6857.06,1970.68,Proj6
2019-12-19,8887.22,6488.29,2398.93,Proj8
2019-12-20,8924.96,6726.17,2198.79,Proj6
2019-12-23,8945.65,6848.75,2096.9,Proj7
2019-12-24,8952.88,6312.63,2640.25,Proj7
2019-12-26,15338.06,16145.96,2564.01,Proj9
2019-12-27,9006.62,6930.63,2075.99,Proj3
2019-12-30,8945.99,6462.3,2483.69,Proj1
2019-12-31,8972.6,6910.99,2061.61,Proj1
2020-01-02,9092.19,7131.73,1960.46,Proj1
2020-01-03,9020.77,6702.32,2318.45,Proj4
2020-01-06,9071.47,6865.17,2206.3,Proj1
2020-01-07,9068.58,6913.99,2154.59,Proj6
2020-01-08,9129.24,6851.74,2277.5,Proj7
2020-01-09,9203.43,6815.87,2387.56,Proj1
2020-01-10,9178.86,6855.72,2323.14,Proj6
2020-01-13,9273.93,6857.56,2416.37,Proj4
2020-01-14,9251.33,6909.74,2341.59,Proj3
2020-01-15,15739.79,17276.85,2347.96,Proj9
2020-01-16,11228.56,12940.32,2168.06,Proj5
2020-01-17,9388.94,6730.87,2658.07,Proj2
2020-01-21,9370.81,7190.79,2180.02,Proj3
2020-01-22,15952.41,18102.0,2142.97,Proj9
2020-01-23,9402.48,6973.6,2428.88,Proj4
2020-01-24,9314.91,6691.35,2623.56,Proj7
2020-01-27,9139.31,7158.86,1980.44,Proj8
2020-01-28,9269.68,6974.0,2295.68,Proj7
2020-01-29,9275.16,7188.72,2086.44,Proj1
2020-01-30,9298.93,6798.77,2500.16,Proj2
2020-01-31,9150.94,7043.48,2107.46,Proj2
2020-02-03,9273.4,6932.67,2340.73,Proj8
2020-02-04,9467.97,7308.87,2159.1,Proj1
2020-02-05,9508.68,7089.11,2419.57,Proj7
2020-02-06,16272.66,18494.95,2174.17,Proj9
2020-02-07,16184.87,17198.8,2640.99,Proj9
2020-02-10,9628.39,7272.17,2356.22,Proj2
2020-02-11,9638.94,7450.24,2188.7,Proj3
2020-02-12,9725.96,7581.67,2144.29,Proj8
2020-02-13,9711.97,7223.27,2488.7,Proj6
2020-02-14,11677.42,13210.1,2392.23,Proj5
2020-02-18,9732.74,7094.1,2638.64,Proj3
2020-02-19,11780.62,13315.37,2419.75,Proj5
2020-02-20,9750.97,7329.22,2421.75,Proj2
2020-02-21,9576.59,7302.72,2273.87,Proj6
2020-02-24,9221.28,6675.47,2545.81,Proj1
2020-02-25,8965.61,6395.76,2569.85,Proj3
2020-02-26,10776.94,12492.92,2040.27,Proj5
2020-02-27,8566.48,6360.52,2205.96,Proj6
2020-02-28,8567.37,6188.63,2378.74,Proj4
2020-03-02,8952.17,6984.89,1967.28,Proj6
2020-03-03,8684.09,6343.63,2340.46,Proj1
2020-03-04,9018.09,7027.97,1990.12,Proj8
2020-03-05,8738.59,6661.41,2077.18,Proj3
2020-03-06,8575.62,6363.41,2212.21,Proj6
2020-03-09,7950.68,6079.49,1871.19,Proj2
2020-03-10,8344.25,6360.05,1984.2,Proj7
2020-03-11,7952.05,6159.62,1792.43,Proj7
2020-03-12,12243.06,14154.66,1539.94,Proj9
2020-03-13,7874.88,5847.1,2027.78,Proj2
2020-03-16,6904.59,4991.41,1913.18,Proj3
2020-03-17,7334.78,5682.56,1652.22,Proj3
2020-03-18,6989.84,5188.72,1801.12,Proj7
2020-03-19,7150.58,5453.05,1697.53,Proj3
2020-03-20,6879.52,5140.64,1738.88,Proj3
2020-03-23,11663.14,12385.99,1906.28,Proj9
2020-03-24,7417.86,5615.46,1802.4,Proj3
2020-03-25,7384.3,5565.56,1818.74,Proj6
2020-03-26,7797.54,6012.68,1784.86,Proj8
2020-03-27,7502.38,5689.71,1812.67,Proj1
2020-03-30,7774.15,5699.65,2074.5,Proj7
2020-03-31,7700.1,5883.19,1816.91,Proj4
2020-04-01,7360.58,5663.62,1696.96,Proj6
2020-04-02,7487.31,5652.86,1834.45,Proj8
2020-04-03,7373.08,5720.64,1652.44,Proj6
2020-04-06,7913.24,5996.39,1916.85,Proj6
2020-04-07,7887.26,6005.5,1881.76,Proj7
2020-04-08,8090.9,6227.41,1863.49,Proj4
2020-04-09,8153.58,6076.1,2077.48,Proj7
2020-04-13,8192.42,5939.48,2252.94,Proj8
2020-04-14,8515.74,6410.84,2104.9,Proj2
2020-04-15,8393.18,6489.44,1903.74,Proj8
2020-04-16,14505.01,15259.29,2428.64,Proj9
2020-04-17,8650.14,6695.32,1954.82,Proj8
2020-04-20,8560.73,6333.71,2227.02,Proj1
2020-04-21,8263.23,6033.44,2229.79,Proj7
2020-04-22,8495.38,6162.47,2332.91,Proj7
2020-04-23,14441.08,15732.77,2201.64,Proj9
2020-04-24,8634.52,6436.89,2197.63,Proj3
2020-04-27,8730.16,6210.93,2519.23,Proj2
2020-04-28,8607.73,6448.15,2159.58,Proj4
2020-04-29,8914.71,6485.04,2429.67,Proj6
2020-04-30,15112.23,16979.3,2097.83,Proj9
2020-05-01,8604.95,6934.09,1670.86,Proj2
2020-05-04,8710.71,6779.55,1931.16,Proj7
2020-05-05,8809.12,6134.78,2674.34,Proj4
2020-05-06,10625.27,11738.07,2333.24,Proj5
2020-05-07,8979.66,6535.83,2443.83,Proj4
2020-05-08,9121.32,6744.75,2376.57,Proj6
2020-05-11,9192.34,6980.9,2211.44,Proj7
2020-05-12,10803.06,11913.0,2384.22,Proj5
2020-05-13,15067.39,16132.81,2410.05,Proj9
2020-05-14,8943.72,6626.21,2317.51,Proj4
2020-05-15,15324.75,16748.89,2315.01,Proj9
2020-05-18,9234.83,6435.61,2799.22,Proj8
2020-05-19,9185.1,7069.58,2115.52,Proj3
2020-05-20,9375.78,7065.58,2310.2,Proj7
2020-05-21,9284.88,6965.64,2319.24,Proj1
2020-05-22,9324.59,6885.84,2438.75,Proj2
2020-05-26,15878.37,17878.77,2188.71,Proj9
2020-05-27,9412.36,7111.14,2301.22,Proj7
2020-05-28,9368.99,7118.33,2250.66,Proj3
2020-05-29,9489.87,7219.0,2270.87,Proj7
2020-06-01,9552.05,7267.17,2284.88,Proj2
2020-06-02,9608.38,7428.82,2179.56,Proj4
2020-06-03,11619.49,13179.67,2360.87,Proj5
2020-06-04,9615.81,6897.58,2718.23,Proj8
2020-06-05,11776.9,13459.84,2336.39,Proj5
2020-06-08,9924.75,7815.11,2109.64,Proj2
2020-06-09,16921.38,19200.51,2273.55,Proj9
2020-06-10,10020.35,7728.44,2291.91,Proj6
2020-06-11,9492.73,7110.53,2382.2,Proj7
2020-06-12,16300.98,18980.35,1996.67,Proj9
2020-06-15,9726.02,7463.19,2262.83,Proj2
2020-06-16,9895.87,7609.05,2286.82,Proj3
2020-06-17,9910.53,7051.94,2858.59,Proj1
2020-06-18,9943.05,7220.92,2722.13,Proj7
2020-06-19,9946.12,7286.87,2659.25,Proj1
2020-06-22,10056.48,7590.04,2466.44,Proj3
2020-06-23,10131.37,7202.2,2929.17,Proj1
2020-06-24,9909.17,7320.5,2588.67,Proj7
2020-06-25,10017.0,7344.18,2672.82,Proj3
2020-06-26,9757.22,7449.15,2308.07,Proj3
2020-06-29,11848.98,13818.33,2197.3,Proj5
2020-06-30,10058.77,7424.05,2634.72,Proj7
2020-07-01,10154.63,7784.03,2370.6,Proj1
2020-07-02,10207.63,7811.16,2396.47,Proj6
2020-07-06,17737.21,18277.86,3122.51,Proj9
2020-07-07,10343.89,7413.21,2930.68,Proj2
2020-07-08,17837.25,19210.88,2808.15,Proj9
2020-07-09,10547.75,8282.8,2264.95,Proj2
2020-07-10,10617.44,8007.3,2610.14,Proj8
2020-07-13,10390.84,7619.03,2771.81,Proj4
2020-07-14,12586.3,14325.96,2529.71,Proj5
2020-07-15,10550.49,7934.35,2616.14,Proj2
2020-07-16,12568.6,14214.34,2576.97,Proj5
2020-07-17,17855.42,19153.01,2841.99,Proj9
2020-07-20,10767.09,7997.81,2769.28,Proj3
2020-07-21,10680.36,7836.13,2844.23,Proj2
2020-07-22,10706.13,8045.28,2660.85,Proj6
2020-07-23,10461.42,7768.47,2692.95,Proj8
2020-07-24,12435.82,14372.51,2378.45,Proj5
2020-07-27,10536.27,7838.67,2697.6,Proj3
2020-07-28,17683.55,19584.98,2568.1,Proj9
2020-07-29,10542.94,8077.85,2465.09,Proj8
2020-07-30,10587.81,8142.83,2444.98,Proj8
2020-07-31,10745.27,7904.37,2840.9,Proj3
2020-08-03,13083.36,14569.42,2808.68,Proj5
2020-08-04,18599.99,20724.37,2651.42,Proj9
2020-08-05,10998.4,8150.95,2847.45,Proj1
2020-08-06,11108.07,8230.79,2877.28,Proj4
2020-08-07,11010.98,8223.18,2787.8,Proj6
2020-08-10,10968.36,8196.96,2771.4,Proj4
2020-08-11,10782.82,8022.96,2759.86,Proj3
2020-08-12,18720.81,21152.45,2551.26,Proj9
2020-08-13,11042.5,8402.08,2640.42,Proj3
2020-08-14,11019.3,8204.95,2814.35,Proj7
2020-08-17,11129.73,8571.2,2558.53,Proj1
2020-08-18,11210.84,8329.88,2880.96,Proj2
2020-08-19,11146.46,8147.87,2998.59,Proj8
2020-08-20,19150.42,22567.18,2238.08,Proj9
2020-08-21,19230.06,20750.41,3011.64,Proj9
2020-08-24,11379.72,8785.58,2594.14,Proj2
2020-08-25,11466.47,8209.73,3256.74,Proj7
2020-08-26,19830.6,22330.41,2732.9,Proj9
2020-08-27,19763.08,23047.93,2406.17,Proj9
2020-08-28,11695.63,8664.62,3031.01,Proj3
2020-08-31,11775.46,9060.57,2714.89,Proj7
2020-09-01,14327.6,15319.69,3428.73,Proj5
2020-09-02,12056.44,9032.68,3023.76,Proj3
2020-09-03,11458.1,8419.63,3038.47,Proj4
2020-09-04,11313.13,8626.72,2686.41,Proj7
2020-09-08,10847.69,7991.45,2856.24,Proj1
2020-09-09,13369.87,15867.75,2326.14,Proj5
2020-09-10,13103.51,14972.83,2601.35,Proj5
2020-09-11,10853.55,7621.36,3232.19,Proj3
2020-09-14,13267.98,14885.86,2786.73,Proj5
2020-09-15,11190.32,8762.8,2427.52,Proj2
2020-09-16,11050.47,8219.52,2830.95,Proj7
2020-09-17,10910.28,8620.86,2289.42,Proj1
2020-09-18,10793.28,8128.17,2665.11,Proj8
2020-09-21,18323.96,20295.83,2660.47,Proj9
2020-09-22,13156.37,15207.53,2515.01,Proj5
2020-09-23,10632.99,7804.66,2828.33,Proj7
2020-09-24,10672.27,7765.93,2906.34,Proj2
2020-09-25,18553.05,21249.96,2413.58,Proj9
2020-09-28,11117.53,8361.07,2756.46,Proj4
2020-09-29,11085.25,8274.2,2811.05,Proj6
2020-09-30,13401.01,14719.25,2990.15,Proj5
2020-10-01,11326.51,8456.9,2869.61,Proj3
2020-10-02,11075.02,8204.36,2870.66,Proj7
2020-10-05,11332.49,8497.79,2834.7,Proj1
2020-10-06,11154.6,8157.76,2996.84,Proj7
2020-10-07,11364.6,8381.58,2983.02,Proj6
2020-10-08,13705.18,15439.68,2843.38,Proj5
2020-10-09,11579.94,8687.67,2892.27,Proj1
2020-10-12,11876.26,8976.93,2899.33,Proj4
2020-10-13,11863.9,9075.77,2788.13,Proj1
2020-10-14,11768.73,8638.78,3129.95,Proj4
2020-10-15,11713.87,8577.91,3135.96,Proj1
2020-10-16,19841.65,22329.62,2739.71,Proj9
2020-10-19,11478.88,8726.42,2752.46,Proj3
2020-10-20,11516.49,8356.12,3160.37,Proj2
2020-10-21,11484.69,8447.05,3037.64,Proj4
2020-10-22,11506.01,8540.1,2965.91,Proj2
2020-10-23,19632.08,21259.22,3044.59,Proj9
2020-10-26,11358.94,8407.9,2951.04,Proj1
2020-10-27,11431.35,8559.34,2872.01,Proj1
2020-10-28,11004.87,8305.92,2698.95,Proj3
2020-10-29,13422.71,15910.96,2346.17,Proj5
2020-10-30,18549.7,20219.56,2823.77,Proj9
2020-11-02,10957.61,8229.13,2728.48,Proj6
2020-11-03,11160.57,8374.91,2785.66,Proj4
2020-11-04,11590.78,8906.46,2684.32,Proj3
2020-11-05,14269.12,16116.31,2937.43,Proj5
2020-11-06,11895.23,9045.09,2850.14,Proj1
2020-11-09,11713.78,8599.45,3114.33,Proj4
2020-11-10,11553.86,8613.08,2940.78,Proj8
2020-11-11,11786.43,9058.6,2727.83,Proj7
2020-11-12,11709.59,8853.88,2855.71,Proj8
2020-11-13,11829.29,8797.34,3031.95,Proj4
2020-11-16,11924.13,9061.37,2862.76,Proj8
2020-11-17,11899.34,8878.04,3021.3,Proj6
2020-11-18,11801.6,8478.82,3322.78,Proj2
2020-11-19,11904.71,9328.24,2576.47,Proj6
2020-11-20,11854.97,8912.8,2942.17,Proj1
2020-11-23,14256.76,15783.26,3112.15,Proj5
2020-11-24,12036.79,9293.72,2743.07,Proj3
2020-11-25,12094.4,9138.59,2955.81,Proj2
2020-11-27,12205.85,8783.01,3422.84,Proj2
2020-11-30,12198.74,9258.64,2940.1,Proj6
2020-12-01,14826.13,16060.0,3432.89,Proj5
2020-12-02,12349.37,9228.45,3120.92,Proj3
2020-12-03,14852.62,16482.43,3220.28,Proj5
2020-12-04,12464.23,9480.34,2983.89,Proj8
2020-12-07,21283.92,23974.48,2930.16,Proj9
2020-12-08,12582.77,9467.95,3114.82,Proj7
2020-12-09,20976.22,23522.28,2930.04,Proj9
2020-12-10,12405.81,9010.58,3395.22,Proj4
2020-12-11,14853.44,16265.88,3341.27,Proj5
2020-12-14,12440.04,9313.24,3126.8,Proj3
2020-12-15,15114.07,16836.4,3241.5,Proj5
2020-12-16,12658.19,9392.63,3265.56,Proj2
2020-12-17,12764.75,9358.48,3406.27,Proj1
2020-12-18,12755.64,9734.9,3020.74,Proj4
2020-12-21,12742.52,8914.59,3827.93,Proj6
2020-12-22,12807.92,9840.4,2967.52,Proj6
2020-12-23,12771.11,9533.32,3237.79,Proj6
2020-12-24,12804.73,9644.16,3160.57,Proj6
2020-12-28,12899.42,9882.54,3016.88,Proj3
2020-12-29,12850.22,9537.99,3312.23,Proj6
2020-12-30,12870.0,9668.73,3201.27,Proj3
2020-12-31,21910.08,23567.08,3461.45,Proj9
2021-01-04,12698.45,9362.45,3336.0,Proj8
2021-01-05,12818.96,9955.65,2863.31,Proj6
2021-01-06,12740.79,9662.17,3078.62,Proj2
2021-01-07,13067.48,9807.65,3259.83,Proj3
2021-01-08,13201.98,9902.57,3299.41,Proj1
2021-01-11,13036.43,9289.13,3747.3,Proj2
2021-01-12,22223.13,24540.76,3256.13,Proj9
2021-01-13,13128.95,9837.95,3291.0,Proj3
2021-01-14,13112.64,9662.77,3449.87,Proj7
2021-01-15,12998.5,9785.76,3212.74,Proj1
2021-01-19,15836.62,17664.63,3383.5,Proj5
2021-01-20,16148.7,18533.11,3161.08,Proj5
2021-01-21,13530.91,10288.48,3242.43,Proj6
2021-01-22,13543.06,10236.64,3306.42,Proj8
2021-01-25,13635.99,10271.79,3364.2,Proj6
2021-01-26,13626.06,9804.35,3821.7,Proj1
2021-01-27,13270.6,9916.11,3354.49,Proj7
2021-01-28,16004.59,17869.95,3409.41,Proj5
2021-01-29,13070.69,9596.12,3474.57,Proj7
2021-02-01,13403.39,10210.57,3192.81,Proj7
2021-02-02,13612.78,9945.2,3667.58,Proj4
2021-02-03,13610.54,10187.93,3422.61,Proj4
2021-02-04,13777.74,10635.66,3142.08,Proj3
2021-02-05,13856.3,10209.87,3646.43,Proj4
2021-02-08,13987.64,10474.99,3512.65,Proj7
2021-02-09,14007.7,10460.04,3547.66,Proj3
2021-02-10,13972.53,10599.87,3372.66,Proj6
2021-02-11,14025.77,10802.44,3223.33,Proj1
2021-02-12,14095.47,10449.41,3646.06,Proj8
2021-02-16,16857.0,19243.68,3356.57,Proj5
2021-02-17,13965.49,10635.57,3329.92,Proj4
2021-02-18,13865.36,10343.0,3522.36,Proj7
2021-02-19,23586.58,26033.86,3460.92,Proj9
2021-02-22,13533.05,10241.0,3292.05,Proj8
2021-02-23,13465.2,10099.63,3365.57,Proj4
2021-02-24,13597.97,10044.7,3553.27,Proj1
2021-02-25,22303.03,24179.83,3447.5,Proj9
2021-02-26,13192.35,9703.71,3488.64,Proj3
2021-03-01,13588.83,10002.98,3585.85,Proj2
2021-03-02,13358.79,10164.15,3194.64,Proj1
2021-03-03,15597.3,17345.49,3361.37,Proj5
2021-03-04,21629.9,24310.32,2999.34,Proj9
2021-03-05,12920.15,9819.05,3101.1,Proj6
2021-03-08,21435.57,23383.95,3255.58,Proj9
2021-03-09,13073.82,9942.82,3131.0,Proj4
2021-03-10,15682.6,17866.71,3142.88,Proj5
2021-03-11,16078.4,18374.65,3190.53,Proj5
2021-03-12,13319.86,9963.88,3355.98,Proj8
2021-03-15,13459.71,10186.51,3273.2,Proj8
2021-03-16,13471.57,9874.04,3597.53,Proj6
2021-03-17,13525.2,10170.57,3354.63,Proj6
2021-03-18,13116.17,9758.27,3357.9,Proj8
2021-03-19,13215.24,9943.55,3271.69,Proj7
